State,Agency_Type,Agency_name,Total_incidents_bias_motivation,Bias_Motivation_Race_Ethnicity_Ancestry,Bias_Motivation_Religion,Bias_Motivation_Sexual_orientation,Bias_Motivation_Disability,Bias_Motivation_Gender,Bias_Motivation_Gender_Identity,Total_incidents_Q1_to_Q4,No_of_incidents_Q1,No_of_incidents_Q2,No_of_incidents_Q3,No_of_incidents_Q4,Population,agency_with_state,lon,lat
Utah,Cities,Saratoga Springs,2,0,2,0,0,0,0,2,0,2,0,0,27211,"Saratoga Springs, Utah",-111.9044877,40.3301898
Utah,Cities,South Jordan,1,1,0,0,0,0,0,1,0,1,0,0,70226,"South Jordan, Utah",-111.929658,40.5621704
Utah,Cities,South Ogden,1,1,0,0,0,0,0,1,0,1,0,0,17026,"South Ogden, Utah",-111.9713304,41.1918886
Utah,Cities,South Salt Lake,1,1,0,0,0,0,0,1,0,0,1,0,25022,"South Salt Lake, Utah",-111.8882691,40.7188354
Utah,Cities,St. George,2,2,0,0,0,0,0,2,0,0,0,2,81755,"St. George, Utah",NA,NA
Utah,Cities,Tooele,3,2,0,1,0,0,0,3,1,2,0,0,33448,"Tooele, Utah",-112.29828,40.53077760000001
Utah,Cities,West Jordan,2,2,0,0,0,0,0,2,0,0,2,0,113595,"West Jordan, Utah",NA,NA
Utah,Cities,West Valley,4,3,1,0,0,0,0,4,3,0,0,1,137558,"West Valley, Utah",NA,NA
Utah,Universities and Colleges,Brigham Young University,2,2,0,0,0,0,0,2,0,0,1,1,33469,"Brigham Young University, Utah",-111.6493156,40.2518435
Utah,Universities and Colleges,"Utah State University, Logan",1,0,0,1,0,0,0,1,0,0,0,1,28622,"Utah State University, Logan, Utah",-111.8097425,41.745161
Utah,Metropolitan Counties,Salt Lake County Unified Police Department,1,0,1,0,0,0,0,1,1,0,0,0,NA,"Salt Lake County Unified Police Department, Utah",-111.9164155,40.6986366
Utah,Metropolitan Counties,Utah,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Utah, Utah",-111.0937311,39.3209801
Utah,Metropolitan Counties,Washington,1,0,1,0,0,0,0,1,0,0,1,0,NA,"Washington, Utah",-113.5082867,37.1305373
Utah,State Police Agencies,Utah Highway Patrol,10,10,0,0,0,0,0,10,3,3,1,3,NA,"Utah Highway Patrol, Utah",NA,NA
Utah,Other Agencies,Utah Transit Authority,5,3,0,1,1,0,0,5,2,0,2,1,NA,"Utah Transit Authority, Utah",-111.9108566,40.764123
Vermont,Cities,Barre,1,1,0,0,0,0,0,1,0,0,1,0,8687,"Barre, Vermont",NA,NA
Vermont,Cities,Barre Town,1,1,0,0,0,0,0,1,0,1,0,0,7791,"Barre Town, Vermont",-72.44839069999999,44.1608357
Vermont,Cities,Brandon,1,1,0,0,0,0,0,1,1,0,0,0,3801,"Brandon, Vermont",-73.0876119,43.7981195
Vermont,Cities,Burlington,5,2,1,2,0,0,0,5,2,0,1,2,42454,"Burlington, Vermont",-73.21207199999999,44.4758825
Vermont,Cities,Chester,1,0,0,0,1,0,0,1,0,1,0,0,3069,"Chester, Vermont",-72.5951082,43.2628476
Vermont,Cities,Colchester,1,1,0,0,0,0,0,1,0,1,0,0,17437,"Colchester, Vermont",-73.1479068,44.5439375
Vermont,Cities,Middlebury,1,0,1,0,0,0,0,1,0,0,0,1,8570,"Middlebury, Vermont",-73.16734,44.015337100000004
Vermont,Cities,Milton,2,1,0,1,0,0,0,2,0,1,1,0,10921,"Milton, Vermont",-73.11039079999999,44.63974049999999
Vermont,Cities,Rutland,1,0,1,0,0,0,0,1,0,0,0,1,15698,"Rutland, Vermont",-72.9726065,43.6106237
Vermont,Cities,Springfield,1,1,0,0,0,0,0,1,0,0,0,1,9132,"Springfield, Vermont",-72.4823117,43.2984078
Vermont,Cities,St. Albans,2,2,0,0,0,0,0,2,0,2,0,0,6799,"St. Albans, Vermont",-73.0835582,44.8107132
Vermont,Cities,St. Johnsbury,4,4,0,0,0,0,0,4,0,3,0,1,7414,"St. Johnsbury, Vermont",-72.0151184,44.4192627
Vermont,Cities,Williston,1,1,0,0,0,0,0,1,0,0,0,1,9556,"Williston, Vermont",-73.099194,44.4454432
Vermont,Universities and Colleges,University of Vermont,2,0,2,0,0,0,0,2,0,0,2,0,12815,"University of Vermont, Vermont",-73.1964637,44.4778528
Vermont,Nonmetropolitan Counties,Lamoille,1,1,0,0,0,0,0,1,1,0,0,0,NA,"Lamoille, Vermont",-72.6314026,44.64334179999999
Virginia,Cities,Alexandria,2,0,0,2,0,0,0,2,0,1,1,0,155319,"Alexandria, Virginia",-77.0469214,38.8048355
Virginia,Cities,Chesapeake,4,2,1,0,1,0,0,4,2,1,1,0,236570,"Chesapeake, Virginia",-76.2874927,36.7682088
Virginia,Cities,Clifton Forge,1,1,0,0,0,0,0,1,1,0,0,0,3713,"Clifton Forge, Virginia",-79.8244947,37.816239
Virginia,Cities,Covington,1,0,1,0,0,0,0,1,0,0,1,0,5570,"Covington, Virginia",-79.99394629999999,37.7934585
Virginia,Cities,Front Royal,3,1,0,2,0,0,0,3,1,0,1,1,15193,"Front Royal, Virginia",-78.1944446,38.9181671
Virginia,Cities,Hampton,1,1,0,0,0,0,0,1,0,1,0,0,135504,"Hampton, Virginia",-76.34522179999999,37.0298687
Virginia,Cities,Harrisonburg,4,3,1,0,0,0,0,4,1,0,3,0,52972,"Harrisonburg, Virginia",-78.8689155,38.4495688
Virginia,Cities,Herndon,1,0,1,0,0,0,0,1,0,0,1,0,24806,"Herndon, Virginia",-77.3860976,38.9695545
Virginia,Cities,Manassas,1,1,0,0,0,0,0,1,0,0,1,0,42267,"Manassas, Virginia",-77.47526669999999,38.7509488
Virginia,Cities,Newport News,4,3,0,1,0,0,0,4,0,1,2,1,181676,"Newport News, Virginia",-76.4730122,37.0870821
Virginia,Cities,Norfolk,1,0,1,0,0,0,0,1,0,0,1,0,245734,"Norfolk, Virginia",-76.28587259999999,36.8507689
Virginia,Cities,Portsmouth,3,3,0,0,0,0,0,3,0,1,1,1,95813,"Portsmouth, Virginia",-76.2982742,36.8354258
Virginia,Cities,Purcellville,1,1,0,0,0,0,0,1,0,0,1,0,9547,"Purcellville, Virginia",-77.7147153,39.1367717
Virginia,Cities,Radford,1,1,0,0,0,0,0,1,0,0,0,1,17504,"Radford, Virginia",-80.5764477,37.13179239999999
Virginia,Cities,Richmond,1,0,1,0,0,0,0,1,1,0,0,0,222430,"Richmond, Virginia",-77.4360481,37.5407246
Virginia,Cities,Rocky Mount,1,1,0,0,0,0,0,1,1,0,0,0,4803,"Rocky Mount, Virginia",-79.8919774,36.9976403
Virginia,Cities,Virginia Beach,5,2,0,3,0,0,0,5,0,0,3,2,453017,"Virginia Beach, Virginia",-75.97798499999999,36.8529263
Virginia,Cities,Waynesboro,1,1,0,0,0,0,0,1,1,0,0,0,21464,"Waynesboro, Virginia",-78.8894682,38.0684692
Virginia,Cities,Williamsburg,1,1,0,0,0,0,0,1,0,0,0,1,15256,"Williamsburg, Virginia",-76.7074571,37.2707022
Virginia,Cities,Woodstock,1,1,0,0,0,0,0,1,0,1,0,0,5277,"Woodstock, Virginia",-78.50584289999999,38.8817784
Virginia,Universities and Colleges,College of William and Mary,1,0,0,1,0,0,0,1,1,0,0,0,8484,"College of William and Mary, Virginia",-76.71337799999999,37.271674
Virginia,Universities and Colleges,Emory and Henry College,1,1,0,0,0,0,0,1,0,1,0,0,1117,"Emory and Henry College, Virginia",-81.82925,36.77252
Virginia,Universities and Colleges,George Mason University,1,0,1,0,0,0,0,1,1,0,0,0,33929,"George Mason University, Virginia",-77.3114889,38.8314936
Virginia,Universities and Colleges,Hampton University,1,1,0,0,0,0,0,1,0,0,1,NA,4269,"Hampton University, Virginia",-76.3343603,37.0228392
Virginia,Universities and Colleges,Old Dominion University,2,2,0,0,0,0,0,2,2,0,0,0,24672,"Old Dominion University, Virginia",-76.76215619999999,37.9569681
Virginia,Universities and Colleges,Radford University,1,1,0,0,0,0,0,1,1,0,0,0,9743,"Radford University, Virginia",-80.5506221,37.1382689
Virginia,Universities and Colleges,University of Virginia,1,0,0,1,0,0,0,1,0,0,0,1,23883,"University of Virginia, Virginia",-78.5079772,38.0335529
Virginia,Universities and Colleges,Virginia Commonwealth University,2,1,0,1,0,0,0,2,0,0,0,2,30918,"Virginia Commonwealth University, Virginia",-77.451829,37.5485
Virginia,Metropolitan Counties,Albemarle County Police Department,4,3,0,1,0,0,0,4,1,2,1,0,NA,"Albemarle County Police Department, Virginia",-78.51721049999999,38.0049875
Virginia,Metropolitan Counties,Amelia,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Amelia, Virginia",-77.973865,37.3212714
Virginia,Metropolitan Counties,Arlington County Police Department,3,2,1,0,0,0,0,3,0,0,1,2,NA,"Arlington County Police Department, Virginia",-77.08349199999999,38.889979
Virginia,Metropolitan Counties,Fairfax County Police Department,24,14,6,4,0,0,0,24,7,7,3,7,NA,"Fairfax County Police Department, Virginia",-77.3702514,38.8714061
Virginia,Metropolitan Counties,Franklin,1,0,1,0,0,0,0,1,0,0,0,1,NA,"Franklin, Virginia",-76.9224608,36.6776507
Virginia,Metropolitan Counties,Frederick,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Frederick, Virginia",NA,NA
Virginia,Metropolitan Counties,Hanover,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Hanover, Virginia",-77.37024439999999,37.7665686
Virginia,Metropolitan Counties,Henrico County Police Department,1,0,1,0,0,0,0,1,1,0,0,0,NA,"Henrico County Police Department, Virginia",-77.52820849999999,37.6301234
Virginia,Metropolitan Counties,Loudoun,8,5,1,2,0,0,0,8,0,0,1,7,NA,"Loudoun, Virginia",NA,NA
Virginia,Metropolitan Counties,Mathews,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Mathews, Virginia",-76.3206618,37.437006
Virginia,Metropolitan Counties,Montgomery,1,0,1,0,0,0,0,1,1,0,0,0,NA,"Montgomery, Virginia",-80.4103957,37.2070304
Virginia,Metropolitan Counties,Powhatan,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Powhatan, Virginia",-77.91882389999999,37.5415273
Virginia,Metropolitan Counties,Prince William County Police Department,6,5,1,0,0,0,0,6,1,0,2,3,NA,"Prince William County Police Department, Virginia",-77.5165311,38.7629772
Virginia,Metropolitan Counties,Spotsylvania,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Spotsylvania, Virginia",NA,NA
Virginia,Metropolitan Counties,Stafford,4,4,0,0,0,0,0,4,0,2,0,2,NA,"Stafford, Virginia",-77.4083086,38.4220687
Virginia,Metropolitan Counties,Washington,2,2,0,0,0,0,0,2,0,1,1,0,NA,"Washington, Virginia",-78.1590813,38.7134301
Virginia,Metropolitan Counties,York,1,1,0,0,0,0,0,1,0,0,0,1,NA,"York, Virginia",-76.3868797,37.2103925
Virginia,Nonmetropolitan Counties,Accomack,2,0,0,0,2,0,0,2,0,0,2,0,NA,"Accomack, Virginia",-75.8069082,37.7063323
Virginia,Nonmetropolitan Counties,Grayson,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Grayson, Virginia",-81.20781640000001,36.6721195
Virginia,Nonmetropolitan Counties,Louisa,2,1,0,1,0,0,0,2,0,1,1,0,NA,"Louisa, Virginia",-78.00416489999999,38.0251394
Virginia,Nonmetropolitan Counties,Shenandoah,1,1,0,0,0,0,0,1,0,1,0,0,NA,"Shenandoah, Virginia",-78.625016,38.4851245
Virginia,State Police Agencies,State Police:Chesapeake,1,1,0,0,0,0,0,1,0,0,1,0,NA,"State Police:Chesapeake, Virginia",-76.2599597,36.7717315
Virginia,State Police Agencies,State Police:Fairfax County,2,0,1,1,0,0,0,2,0,1,0,1,NA,"State Police:Fairfax County, Virginia",-77.3744644,38.849331
Virginia,State Police Agencies,State Police:Goochland County,1,0,0,1,0,0,0,1,0,0,0,1,NA,"State Police:Goochland County, Virginia",-77.76630329999999,37.5098486
Virginia,State Police Agencies,State Police:Newport News,1,1,0,0,0,0,0,1,0,0,0,1,NA,"State Police:Newport News, Virginia",-77.08010089999999,37.0388671
Virginia,State Police Agencies,State Police:Rockingham County,1,0,0,1,0,0,0,1,0,0,1,0,NA,"State Police:Rockingham County, Virginia",-78.86412,38.4733752
Virginia,State Police Agencies,State Police:Surry County,1,0,1,0,0,0,0,1,0,0,0,1,NA,"State Police:Surry County, Virginia",-77.08010089999999,37.0388671
Washington,Cities,Aberdeen,2,1,0,1,0,0,0,2,2,0,0,0,16155,"Aberdeen, Washington",-123.8157218,46.9753708
Washington,Cities,Algona,1,1,0,0,0,0,0,1,0,0,1,0,3166,"Algona, Washington",-122.2520647,47.2789896
Washington,Cities,Arlington,1,1,0,0,0,0,0,1,0,0,0,1,19142,"Arlington, Washington",-122.1251418,48.1987118
Washington,Cities,Auburn,5,4,1,0,0,0,0,5,1,2,1,1,78400,"Auburn, Washington",-122.2284532,47.30732279999999
Washington,Cities,Bainbridge Island,1,0,0,1,0,0,0,1,0,0,1,0,23998,"Bainbridge Island, Washington",-122.5210007,47.62487910000001
Washington,Cities,Battle Ground,1,1,0,0,0,0,0,1,0,0,0,1,19734,"Battle Ground, Washington",-122.5475467,45.7806939
Washington,Cities,Bellevue,18,2,13,3,0,0,0,18,6,5,3,4,142238,"Bellevue, Washington",-122.2015159,47.6101497
Washington,Cities,Bellingham,8,7,0,1,0,0,0,8,3,0,1,4,86005,"Bellingham, Washington",-122.4786854,48.7519112
Washington,Cities,Bothell,1,1,0,0,0,0,0,1,0,0,0,1,43828,"Bothell, Washington",-122.2054452,47.76011099999999
Washington,Cities,Brier,1,1,0,0,0,0,0,1,1,0,0,0,6753,"Brier, Washington",-122.2742948,47.7845419
Washington,Cities,Centralia,5,4,1,0,0,0,0,5,1,0,4,0,16785,"Centralia, Washington",-122.9542972,46.7162136
Washington,Cities,Darrington,1,1,0,0,0,0,0,1,1,0,0,0,1381,"Darrington, Washington",-121.6015142,48.2553867
Washington,Cities,Des Moines,1,1,0,0,0,0,0,1,0,0,0,1,31523,"Des Moines, Washington",-122.3242901,47.4017661
Washington,Cities,Edmonds,5,4,1,0,0,0,0,5,0,0,3,2,41705,"Edmonds, Washington",NA,NA
Washington,Cities,Enumclaw,1,1,0,0,0,0,0,1,0,0,1,0,11709,"Enumclaw, Washington",-121.9915003,47.2042681
Washington,Cities,Everett,5,4,1,0,0,0,0,5,2,0,0,3,108988,"Everett, Washington",-122.2020795,47.9789848
Washington,Cities,Federal Way,2,2,0,0,0,0,0,2,1,0,0,1,96338,"Federal Way, Washington",-122.3126222,47.3223221
Washington,Cities,Forks,2,1,0,0,0,1,0,2,0,1,1,0,3787,"Forks, Washington",-124.3854867,47.950355
Washington,Cities,Granite Falls,1,0,0,1,0,0,0,1,0,0,1,0,3516,"Granite Falls, Washington",-121.968742,48.0839895
Washington,Cities,Kent,16,8,3,5,0,0,0,16,3,5,5,3,128604,"Kent, Washington",-122.2348432,47.3809335
Washington,Cities,Kettle Falls,1,1,0,0,0,0,0,1,0,0,1,0,1596,"Kettle Falls, Washington",-118.0558218,48.6107354
Washington,Cities,Kirkland,1,1,0,0,0,0,0,1,0,1,0,0,88627,"Kirkland, Washington",-122.2059833,47.6768927
Washington,Cities,Lake Forest Park,1,0,1,0,0,0,0,1,0,0,0,1,13369,"Lake Forest Park, Washington",-122.2775707,47.7538939
Washington,Cities,Lake Stevens,2,2,0,0,0,0,0,2,0,1,1,0,31440,"Lake Stevens, Washington",-122.0637425,48.01509799999999
Washington,Cities,Lakewood,3,2,0,1,0,0,0,3,0,0,1,2,60153,"Lakewood, Washington",-122.518458,47.1717649
Washington,Cities,Longview,7,5,2,0,0,0,0,6,2,1,1,2,36854,"Longview, Washington",-122.9381672,46.1381676
Washington,Cities,Lynnwood,2,2,0,0,0,0,0,2,0,0,1,1,37217,"Lynnwood, Washington",-122.3151314,47.8209301
Washington,Cities,Marysville,4,2,1,0,0,0,1,4,2,0,1,1,68172,"Marysville, Washington",-122.1770818,48.0517637
Washington,Cities,Mill Creek,1,0,0,1,0,0,0,1,0,0,0,1,20419,"Mill Creek, Washington",-122.2042966,47.8600971
Washington,Cities,Milton,1,1,0,0,0,0,0,1,0,1,0,0,7785,"Milton, Washington",-122.312899,47.2481558
Washington,Cities,Mountlake Terrace,1,1,0,0,0,0,0,1,0,0,1,0,21212,"Mountlake Terrace, Washington",-122.3087405,47.7881528
Washington,Cities,Mount Vernon,1,0,0,0,0,0,1,1,0,1,0,0,34521,"Mount Vernon, Washington",-122.3340474,48.421216
Washington,Cities,Mukilteo,1,0,1,0,0,0,0,1,0,1,0,0,21416,"Mukilteo, Washington",-122.3045815,47.9445396
Washington,Cities,Oak Harbor,3,2,0,0,1,0,0,3,0,2,1,0,22795,"Oak Harbor, Washington",-122.6484205,48.28829469999999
Washington,Cities,Olympia,1,1,0,0,0,0,0,1,0,0,1,0,50972,"Olympia, Washington",-122.9006951,47.0378741
Washington,Cities,Orting,3,3,0,0,0,0,0,3,0,1,2,0,7594,"Orting, Washington",-122.2042824,47.0978795
Washington,Cities,Pasco,1,1,0,0,0,0,0,1,0,1,0,0,71077,"Pasco, Washington",-119.0922316,46.2305049
Washington,Cities,Port Angeles,5,4,0,1,0,0,0,5,0,2,2,1,19525,"Port Angeles, Washington",-123.4307413,48.118146
Washington,Cities,Port Townsend,1,0,1,0,0,0,0,1,0,0,0,1,9378,"Port Townsend, Washington",NA,NA
Washington,Cities,Pullman,2,0,1,1,0,0,0,2,1,0,1,0,33456,"Pullman, Washington",-117.1817377,46.7297771
Washington,Cities,Puyallup,3,2,1,0,0,0,0,3,1,2,0,0,40167,"Puyallup, Washington",-122.2928974,47.1853785
Washington,Cities,Redmond,7,2,5,0,0,0,0,6,0,1,0,5,61893,"Redmond, Washington",-122.121512,47.6739881
Washington,Cities,Renton,8,5,1,2,0,0,0,8,0,4,2,2,101908,"Renton, Washington",-122.2079218,47.4796927
Washington,Cities,Richland,2,2,0,0,0,0,0,2,0,0,1,1,55475,"Richland, Washington",-119.2751996,46.28042000000001
Washington,Cities,Sammamish,7,5,1,0,0,1,0,7,0,0,6,1,53387,"Sammamish, Washington",-122.0355736,47.61626829999999
Washington,Cities,Seattle,118,64,12,33,0,0,9,118,30,27,33,28,700313,"Seattle, Washington",-122.3320708,47.6062095
Washington,Cities,Snohomish,1,1,0,0,0,0,0,1,0,0,1,0,9773,"Snohomish, Washington",-122.0981847,47.91287560000001
Washington,Cities,Spokane,8,6,1,1,0,0,0,8,1,2,NA,5,214028,"Spokane, Washington",-117.4260465,47.6587802
Washington,Cities,Spokane Valley,10,8,1,1,0,0,0,10,2,1,1,6,95923,"Spokane Valley, Washington",-117.2393748,47.6732281
Washington,Cities,Stanwood,1,1,0,0,0,0,0,1,0,0,0,1,6888,"Stanwood, Washington",-122.3706837,48.2410895
Washington,Cities,Tacoma,9,4,0,5,0,0,0,9,2,2,3,2,209914,"Tacoma, Washington",-122.4442906,47.2528768
Washington,Cities,Tenino,1,1,0,0,0,0,0,1,0,0,1,0,1761,"Tenino, Washington",-122.8529093,46.8567662
Washington,Cities,Tukwila,1,1,0,0,0,0,0,1,1,0,0,0,20195,"Tukwila, Washington",-122.2609558,47.4739884
Washington,Cities,Vancouver,4,4,0,0,0,0,0,4,0,4,0,0,174912,"Vancouver, Washington",-122.55783,45.6355146
Washington,Cities,Walla Walla,7,6,0,0,1,0,0,7,4,2,0,1,32326,"Walla Walla, Washington",-118.3430208,46.0645809
Washington,Cities,White Salmon,2,2,0,0,0,0,0,2,1,1,0,0,2364,"White Salmon, Washington",-121.4864619,45.72761939999999
Washington,Cities,Woodinville,1,0,1,0,0,0,0,1,0,0,1,0,11953,"Woodinville, Washington",NA,NA
Washington,Cities,Yakima,5,3,1,1,0,0,0,5,0,2,1,2,94111,"Yakima, Washington",-120.5058987,46.6020711
Washington,Universities and Colleges,Eastern Washington University,1,0,0,1,0,0,0,1,1,0,0,0,12361,"Eastern Washington University, Washington",-117.5854813,47.49061630000001
Washington,Universities and Colleges,Evergreen State College,2,0,0,1,0,0,1,2,1,1,0,0,4190,"Evergreen State College, Washington",-122.9770785,47.0729029
Washington,Universities and Colleges,University of Washington,4,1,1,1,0,1,0,4,0,2,1,1,45408,"University of Washington, Washington",-122.3035199,47.65533509999999
Washington,Universities and Colleges,"Washington State University, Pullman",1,1,0,0,0,0,0,1,1,0,0,0,29686,"Washington State University, Pullman, Washington",-117.1542121,46.7319225
Washington,Universities and Colleges,Western Washington University,2,1,0,1,0,0,0,2,0,0,0,2,15332,"Western Washington University, Washington",-122.4866109,48.7342883
Washington,Metropolitan Counties,Clark,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Clark, Washington",-122.5194378,45.7466471
Washington,Metropolitan Counties,Cowlitz,5,2,1,2,0,0,0,5,1,0,3,1,NA,"Cowlitz, Washington",-122.7746902,46.1746472
Washington,Metropolitan Counties,King,14,11,2,1,0,0,0,14,2,4,4,4,NA,"King, Washington",-121.9836029,47.5480339
Washington,Metropolitan Counties,Pierce,11,10,0,1,0,0,0,11,3,2,0,6,NA,"Pierce, Washington",-87.6315511,41.8797775
Washington,Metropolitan Counties,Skagit,1,0,0,0,0,0,1,1,0,1,0,0,NA,"Skagit, Washington",-121.7114362,48.4241961
Washington,Metropolitan Counties,Snohomish,6,4,2,0,0,0,0,6,2,2,1,1,NA,"Snohomish, Washington",-122.0981847,47.91287560000001
Washington,Metropolitan Counties,Spokane,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Spokane, Washington",-117.4260465,47.6587802
Washington,Metropolitan Counties,Walla Walla,1,0,1,0,0,0,0,1,0,0,1,0,NA,"Walla Walla, Washington",-118.3430208,46.0645809
Washington,Metropolitan Counties,Whatcom,13,8,2,3,0,0,0,13,5,3,3,2,NA,"Whatcom, Washington",-121.9718658,48.8787167
Washington,Metropolitan Counties,Yakima,4,4,0,0,0,0,0,4,0,1,1,2,NA,"Yakima, Washington",-120.5058987,46.6020711
Washington,Nonmetropolitan Counties,Grays Harbor,1,1,0,0,0,0,0,1,1,0,0,0,NA,"Grays Harbor, Washington",-123.7012468,46.9953526
Washington,Nonmetropolitan Counties,Island,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Island, Washington",NA,NA
Washington,Nonmetropolitan Counties,Lewis,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Lewis, Washington",-122.4554639,46.6195461
Washington,Nonmetropolitan Counties,Mason,1,0,1,0,0,0,0,1,0,0,1,0,NA,"Mason, Washington",-123.1951376,47.4251146
Washington,Nonmetropolitan Counties,San Juan,1,0,0,0,0,0,1,1,0,0,0,1,NA,"San Juan, Washington",-122.9670752,48.5984022
Washington,Tribal Agencies,Lummi Tribal,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Lummi Tribal, Washington",-122.6543069,48.7286384
Washington,Other Agencies,Port of Seattle,1,1,0,0,0,0,0,1,1,0,0,0,NA,"Port of Seattle, Washington",-122.353603,47.614075
West Virginia,Cities,Beckley,1,1,0,0,0,0,0,1,0,0,1,0,16940,"Beckley, West Virginia",-81.1881557,37.7781702
West Virginia,Cities,Buckhannon,1,1,0,0,0,0,0,1,0,0,0,1,5662,"Buckhannon, West Virginia",-80.2320276,38.9939872
West Virginia,Cities,Charleston,15,10,1,4,0,0,0,15,4,5,4,2,49429,"Charleston, West Virginia",-81.6326234,38.3498195
West Virginia,Cities,Fairmont,1,0,0,0,1,0,0,1,1,0,0,0,18733,"Fairmont, West Virginia",-80.1425781,39.4850848
West Virginia,Cities,Fayetteville,2,2,0,0,0,0,0,2,1,1,0,0,2885,"Fayetteville, West Virginia",-81.1039911,38.0528884
West Virginia,Cities,Huntington,2,0,0,1,1,0,0,2,1,1,0,0,48540,"Huntington, West Virginia",-82.44515400000002,38.4192496
West Virginia,Cities,Moundsville,1,1,0,0,0,0,0,1,1,0,0,0,8644,"Moundsville, West Virginia",-80.7431407,39.9203526
West Virginia,Cities,Oak Hill,2,2,0,0,0,0,0,2,0,1,1,0,8104,"Oak Hill, West Virginia",-81.1487135,37.9723339
West Virginia,Cities,Parkersburg,1,0,0,1,0,0,0,1,1,0,0,0,30913,"Parkersburg, West Virginia",-81.56151349999999,39.2667418
West Virginia,Cities,Philippi,1,1,0,0,0,0,0,1,0,0,1,0,3320,"Philippi, West Virginia",-80.0403578,39.1523198
West Virginia,Cities,Ranson,1,1,0,0,0,0,0,1,0,1,0,NA,5053,"Ranson, West Virginia",-77.8605508,39.2951013
West Virginia,Cities,Wheeling,1,1,0,0,0,0,0,1,0,1,0,0,27486,"Wheeling, West Virginia",-80.7209149,40.0639616
West Virginia,Metropolitan Counties,Berkeley,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Berkeley, West Virginia",NA,NA
West Virginia,Metropolitan Counties,Brooke,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Brooke, West Virginia",-80.5660657,40.2697757
West Virginia,Metropolitan Counties,Cabell,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Cabell, West Virginia",-82.25832969999999,38.43919270000001
West Virginia,Metropolitan Counties,Hancock,2,2,0,0,0,0,0,2,1,1,0,0,NA,"Hancock, West Virginia",-80.5660657,40.5123559
West Virginia,Metropolitan Counties,Jefferson,1,1,0,0,0,0,0,1,0,0,0,1,NA,"Jefferson, West Virginia",-81.7804057,38.3753721
West Virginia,Metropolitan Counties,Kanawha,3,1,0,1,1,0,0,3,1,1,1,0,NA,"Kanawha, West Virginia",-81.42789839999999,38.2556905
West Virginia,Nonmetropolitan Counties,Mason,3,3,0,0,0,0,0,3,0,0,2,1,NA,"Mason, West Virginia",-82.0290296,39.021745
Wisconsin,Cities,Appleton,1,1,0,0,0,0,0,1,1,0,0,0,74439,"Appleton, Wisconsin",-88.41538469999999,44.2619309
Wisconsin,Cities,Cross Plains,1,0,0,1,0,0,0,1,1,0,0,0,4072,"Cross Plains, Wisconsin",-89.6556777,43.11443850000001
Wisconsin,Cities,Fox Valley Metro,1,1,0,0,0,0,0,1,0,0,1,0,21515,"Fox Valley Metro, Wisconsin",NA,NA
Wisconsin,Cities,Green Bay,1,1,0,0,0,0,0,1,1,0,0,0,105452,"Green Bay, Wisconsin",-88.0132958,44.5133188
Wisconsin,Cities,Hudson,1,0,0,1,0,0,0,1,0,0,0,1,13740,"Hudson, Wisconsin",-92.7568703,44.9746896
Wisconsin,Cities,Janesville,1,1,0,0,0,0,0,1,0,1,0,0,64234,"Janesville, Wisconsin",-89.0187222,42.6827885
Wisconsin,Cities,La Crosse,1,1,0,0,0,0,0,1,0,1,0,0,52498,"La Crosse, Wisconsin",-91.25190169999999,43.8137751
Wisconsin,Cities,Madison,15,8,7,0,0,0,0,15,0,8,2,5,252136,"Madison, Wisconsin",-89.4012302,43.0730517
Wisconsin,Cities,Manitowoc,1,1,0,0,0,0,0,1,0,1,0,0,32877,"Manitowoc, Wisconsin",-87.657584,44.0886059
Wisconsin,Cities,Milwaukee,2,0,0,1,0,0,1,2,0,1,1,0,600193,"Milwaukee, Wisconsin",-87.9064736,43.0389025
Wisconsin,Cities,New Richmond,1,1,0,0,0,0,0,1,0,0,1,0,8913,"New Richmond, Wisconsin",-92.5365865,45.1230213
Wisconsin,Cities,Onalaska,1,1,0,0,0,0,0,1,0,1,0,0,18600,"Onalaska, Wisconsin",-91.23513930000001,43.8844092
Wisconsin,Cities,Osceola,1,1,0,0,0,0,0,1,0,0,0,1,2502,"Osceola, Wisconsin",-92.7049303,45.3205199
Wisconsin,Cities,Stoughton,1,1,0,0,0,0,0,1,0,0,0,1,13148,"Stoughton, Wisconsin",-89.21789369999999,42.91694620000001
Wisconsin,Metropolitan Counties,Fond du Lac,2,2,0,0,0,0,0,2,1,0,0,1,NA,"Fond du Lac, Wisconsin",NA,NA
